date,Afluente_SN,a,b,Temp_C,Qobs_m3s,P_mm,PET_mm
2005/10/28,32,,,18.46,4.647,11.170,3.252
2005/10/29,11.17,,,18.46,1.645,0.762,3.252
2005/10/30,0.762,,,18.46,1.770,6.604,3.252
2005/10/31,6.604,,,18.46,6.141,15.820,3.252
2005/11/1,15.82,,,18.46,1.741,6.531,3.252
2005/11/2,6.531,,,18.46,1.727,2.540,3.252
2005/11/3,2.54,,,18.46,10.224,25.900,3.252
2005/11/4,25.9,,,18.46,5.718,14.220,3.252
2005/11/5,14.22,,,18.46,5.630,13.980,3.252
2005/11/6,13.98,,,18.46,1.785,0.743,3.252
2005/11/7,0.743,,,18.46,21.394,48.420,3.252
2005/11/8,48.42,,,18.46,2.239,6.183,3.252
2005/11/9,6.183,,,18.46,2.304,6.604,3.252
2005/11/10,6.604,,,18.46,15.014,30.980,3.252
2005/11/11,30.98,,,18.46,5.059,11.430,3.252
2005/11/12,11.43,,,18.46,5.413,12.440,3.252
2005/11/13,12.44,,,18.46,2.487,7.111,3.252
2005/11/14,7.111,,,18.46,3.649,9.652,3.252
2005/11/15,9.652,,,18.46,2.005,4.572,3.252
2005/11/16,4.572,,,18.46,1.991,2.794,3.252
2005/11/17,2.794,,,18.46,1.983,3.556,3.252
2005/11/18,3.556,,,18.46,1.950,0.762,3.252
2005/11/19,0.762,,,18.46,1.911,0.000,3.252
2005/11/20,0,,,18.46,1.937,8.636,3.252
2005/11/21,8.636,,,18.46,2.511,9.906,3.252
2005/11/22,9.906,,,18.46,1.925,0.254,3.252
2005/11/23,0.254,,,18.46,1.888,0.254,3.252
2005/11/24,0.254,,,18.46,1.851,0.000,3.252
2005/11/25,0,,,18.46,2.267,11.430,3.252
2005/11/26,11.43,,,18.46,1.842,0.254,3.252
2005/11/27,0.254,,,18.46,1.805,0.000,3.252
2005/11/28,0,,,18.46,1.774,0.762,3.252
2005/11/29,0.762,,,18.46,1.738,0.000,3.252
2005/11/30,0,,,18.46,1.711,1.524,3.252
2005/12/1,1.524,,,18.46,1.677,0.000,3.252
2005/12/2,0,,,18.46,1.647,0.762,3.252
2005/12/3,0.762,,,18.46,2.840,20.740,3.252
2005/12/4,20.74,,,18.46,2.897,14.560,3.252
2005/12/5,14.56,,,18.46,1.675,0.000,3.252
2005/12/6,0,,,18.46,1.642,0.000,3.252
2005/12/7,0,,,18.46,1.609,0.000,3.252
2005/12/8,0,,,18.46,1.577,0.000,3.252
2005/12/9,0,,,18.46,1.545,0.000,3.252
2005/12/10,0,,,18.46,1.514,0.000,3.252
2005/12/11,0,,,18.46,1.484,0.000,3.252
2005/12/12,0,,,18.46,3.395,25.390,3.252
2005/12/13,25.39,,,18.46,1.500,1.778,3.252
2005/12/14,1.778,,,18.46,1.474,0.762,3.252
2005/12/15,0.762,,,18.46,1.448,0.508,3.252
2005/12/16,0.508,,,18.46,1.419,0.000,3.252
2005/12/17,0,,,18.46,1.410,4.064,3.252
2005/12/18,4.064,,,18.46,1.385,0.508,3.252
2005/12/19,0.508,,,18.46,1.393,7.874,3.252
2005/12/20,7.874,,,18.46,1.378,2.540,3.252
2005/12/21,2.54,,,18.46,1.369,3.810,3.252
2005/12/22,3.81,,,18.46,1.378,7.620,3.252
2005/12/23,7.62,,,18.46,1.355,0.762,3.252
2005/12/24,0.762,,,18.46,1.378,10.410,3.252
2005/12/25,10.41,,,18.46,1.354,0.508,3.252
2005/12/26,0.508,,,18.46,1.332,1.016,3.252
2005/12/27,1.016,,,18.46,3.793,23.360,3.252
2005/12/28,23.36,,,18.46,1.356,2.032,3.252
2005/12/29,2.032,,,18.46,1.329,0.000,3.252
2005/12/30,0,,,18.46,1.302,0.000,3.252
2005/12/31,0,,,18.46,1.276,0.000,3.252
2006/01/1,0,,,18.46,1.251,0.000,3.252
2006/01/2,0,,,18.46,1.516,14.350,3.252
2006/01/3,14.35,,,18.46,1.281,2.919,3.252
2006/01/4,2.919,,,18.46,1.285,5.080,3.252
2006/01/5,5.08,,,18.46,1.288,5.080,3.252
2006/01/6,5.08,,,18.46,1.616,12.190,3.252
2006/01/7,12.19,,,18.46,1.303,0.508,3.252
2006/01/8,0.508,,,18.46,1.279,0.254,3.252
2006/01/9,0.254,,,18.46,1.262,1.524,3.252
2006/01/10,1.524,,,18.46,3.429,20.060,3.252
2006/01/11,20.06,,,18.46,1.277,0.254,3.252
2006/01/12,0.254,,,18.46,1.251,0.000,3.252
2006/01/13,0,,,18.46,1.229,0.508,3.252
2006/01/14,0.508,,,18.46,1.205,0.000,3.252
2006/01/15,0,,,18.46,1.232,9.906,3.252
2006/01/16,9.906,,,18.46,1.207,0.000,3.252
2006/01/17,0,,,18.46,1.183,0.000,3.252
2006/01/18,0,,,18.46,1.159,0.000,3.252
2006/01/19,0,,,18.46,1.136,0.000,3.252
2006/01/20,0,,,18.46,1.117,1.016,3.252
2006/01/21,1.016,,,18.46,1.095,0.000,3.252
2006/01/22,0,,,18.46,1.073,0.000,3.252
2006/01/23,0,,,18.46,1.052,0.000,3.252
2006/01/24,0,,,18.46,1.031,0.000,3.252
2006/01/25,0,,,18.46,1.010,0.000,3.252
2006/01/26,0,,,18.46,1.001,4.318,3.252
2006/01/27,4.318,,,18.46,0.986,1.778,3.252
2006/01/28,1.778,,,18.46,0.970,1.778,3.252
2006/01/29,1.778,,,18.46,0.951,0.000,3.252
2006/01/30,0,,,18.46,0.949,7.384,3.252
2006/01/31,7.384,,,18.46,3.005,37.820,3.252
2006/02/1,37.82,,,18.46,2.297,12.950,3.252
2006/02/2,12.95,,,18.46,1.039,2.794,3.252
2006/02/3,2.794,,,18.46,5.277,20.570,3.252
2006/02/4,20.57,,,18.46,1.106,5.334,3.252
2006/02/5,5.334,,,18.46,1.088,0.508,3.252
2006/02/6,0.508,,,18.46,1.115,6.350,3.252
2006/02/7,6.35,,,18.46,1.095,0.254,3.252
2006/02/8,0.254,,,18.46,1.073,0.000,3.252
2006/02/9,0,,,18.46,1.051,0.000,3.252
2006/02/10,0,,,18.46,1.030,0.000,3.252
2006/02/11,0,,,18.46,1.010,0.000,3.252
2006/02/12,0,,,18.46,0.991,0.254,3.252
2006/02/13,0.254,,,18.46,0.971,0.000,3.252
2006/02/14,0,,,18.46,0.952,0.000,3.252
2006/02/15,0,,,18.46,0.934,0.254,3.252
2006/02/16,0.254,,,18.46,0.923,2.032,3.252
2006/02/17,2.032,,,18.46,0.905,0.254,3.252
2006/02/18,0.254,,,18.46,0.903,4.572,3.252
2006/02/19,4.572,,,18.46,0.886,0.254,3.252
2006/02/20,0.254,,,18.46,0.868,0.000,3.252
2006/02/21,0,,,18.46,0.851,0.000,3.252
2006/02/22,0,,,18.46,0.834,0.000,3.252
2006/02/23,0,,,18.46,0.817,0.000,3.252
2006/02/24,0,,,18.46,0.801,0.333,3.252
2006/02/25,0.333,,,18.46,0.789,1.953,3.252
2006/02/26,1.953,,,18.46,0.831,27.430,3.252
2006/02/27,27.43,,,18.46,0.816,0.254,3.252
2006/02/28,0.254,,,18.46,0.816,3.810,3.252
2006/03/1,3.81,,,18.46,0.800,0.000,3.252
2006/03/2,0,,,18.46,0.835,12.440,3.252
2006/03/3,12.44,,,18.46,0.834,3.302,3.252
2006/03/4,3.302,,,18.46,0.819,0.254,3.252
2006/03/5,0.254,,,18.46,1.470,16.760,3.252
2006/03/6,16.76,,,18.46,1.068,11.430,3.252
2006/03/7,11.43,,,18.46,1.966,12.950,3.252
2006/03/8,12.95,,,18.46,5.922,22.600,3.252
2006/03/9,22.6,,,18.46,0.994,1.016,3.252
2006/03/10,1.016,,,18.46,0.978,0.508,3.252
2006/03/11,0.508,,,18.46,0.999,5.334,3.252
2006/03/12,5.334,,,18.46,3.300,14.730,3.252
2006/03/13,14.73,,,18.46,16.386,45.720,3.252
2006/03/14,45.72,,,18.46,1.119,4.826,3.252
2006/03/15,4.826,,,18.46,1.097,0.000,3.252
2006/03/16,0,,,18.46,6.313,17.010,3.252
2006/03/17,17.01,,,18.46,4.864,13.710,3.252
2006/03/18,13.71,,,18.46,1.188,3.048,3.252
2006/03/19,3.048,,,18.46,9.369,23.870,3.252
2006/03/20,23.87,,,18.46,3.442,10.550,3.252
2006/03/21,10.55,,,18.46,14.449,32.670,3.252
2006/03/22,32.67,,,18.46,32.724,61.450,3.252
2006/03/23,61.45,,,18.46,13.445,25.360,3.252
2006/03/24,25.36,,,18.46,6.343,13.970,3.252
2006/03/25,13.97,,,18.46,1.391,0.000,3.252
2006/03/26,0,,,18.46,1.383,1.855,3.252
2006/03/27,1.855,,,18.46,1.394,3.987,3.252
2006/03/28,3.987,,,18.46,1.366,0.000,3.252
2006/03/29,0,,,18.46,1.372,3.810,3.252
2006/03/30,3.81,,,18.46,1.356,1.270,3.252
2006/03/31,1.27,,,18.46,1.330,0.254,3.252
2006/04/1,0.254,,,18.46,1.304,0.000,3.252
2006/04/2,0,,,18.46,1.763,10.660,3.252
2006/04/3,10.66,,,18.46,1.356,5.588,3.252
2006/04/4,5.588,,,18.46,4.254,16.930,3.252
2006/04/5,16.93,,,18.46,1.533,8.210,3.252
2006/04/6,8.21,,,18.46,6.758,20.950,3.252
2006/04/7,20.95,,,18.46,1.488,5.716,3.252
2006/04/8,5.716,,,18.46,1.503,5.080,3.252
2006/04/9,5.08,,,18.46,9.401,25.900,3.252
2006/04/10,25.9,,,18.46,16.856,37.840,3.252
2006/04/11,37.84,,,18.46,1.546,0.508,3.252
2006/04/12,0.508,,,18.46,5.779,14.220,3.252
2006/04/13,14.22,,,18.46,1.563,1.524,3.252
2006/04/14,1.524,,,18.46,1.547,1.524,3.252
2006/04/15,1.524,,,18.46,2.191,8.382,3.252
2006/04/16,8.382,,,18.46,4.806,14.220,3.252
2006/04/17,14.22,,,18.46,1.590,1.032,3.252
2006/04/18,1.032,,,18.46,7.694,21.320,3.252
2006/04/19,21.32,,,18.46,1.595,0.508,3.252
2006/04/20,0.508,,,18.46,1.570,0.762,3.252
2006/04/21,0.762,,,18.46,1.539,0.000,3.252
2006/04/22,0,,,18.46,1.508,0.000,3.252
2006/04/23,0,,,18.46,1.516,5.334,3.252
2006/04/24,5.334,,,18.46,14.573,45.460,3.252
2006/04/25,45.46,,,18.46,12.079,25.400,3.252
2006/04/26,25.4,,,18.46,1.608,5.080,3.252
2006/04/27,5.08,,,18.46,5.988,14.470,3.252
2006/04/28,14.47,,,18.46,7.856,18.140,3.252
2006/04/29,18.14,,,18.46,5.866,14.110,3.252
2006/04/30,14.11,,,18.46,1.732,6.096,3.252
2006/05/1,6.096,,,18.46,2.829,8.636,3.252
2006/05/2,8.636,,,18.46,6.074,15.490,3.252
2006/05/3,15.49,,,18.46,9.510,22.130,3.252
2006/05/4,22.13,,,18.46,5.365,13.040,3.252
2006/05/5,13.04,,,18.46,8.705,19.680,3.252
2006/05/6,19.68,,,18.46,1.856,1.778,3.252
2006/05/7,1.778,,,18.46,1.841,2.286,3.252
2006/05/8,2.286,,,18.46,7.002,18.030,3.252
2006/05/9,18.03,,,18.46,1.863,3.302,3.252
2006/05/10,3.302,,,18.46,5.115,13.970,3.252
2006/05/11,13.97,,,18.46,7.199,18.030,3.252
2006/05/12,18.03,,,18.46,1.879,0.000,3.252
2006/05/13,0,,,18.46,1.841,0.000,3.252
2006/05/14,0,,,18.46,1.804,0.000,3.252
2006/05/15,0,,,18.46,3.152,11.430,3.252
2006/05/16,11.43,,,18.46,11.408,30.980,3.252
2006/05/17,30.98,,,18.46,2.348,7.366,3.252
2006/05/18,7.366,,,18.46,3.731,10.410,3.252
2006/05/19,10.41,,,18.46,1.881,0.508,3.252
2006/05/20,0.508,,,18.46,1.845,0.254,3.252
2006/05/21,0.254,,,18.46,1.808,0.000,3.252
2006/05/22,0,,,18.46,1.772,0.000,3.252
2006/05/23,0,,,18.46,1.788,7.112,3.252
2006/05/24,7.112,,,18.46,1.754,0.254,3.252
2006/05/25,0.254,,,18.46,1.719,0.000,3.252
2006/05/26,0,,,18.46,1.685,0.000,3.252
2006/05/27,0,,,18.46,1.715,10.920,3.252
2006/05/28,10.92,,,18.46,1.689,1.270,3.252
2006/05/29,1.27,,,18.46,1.664,1.524,3.252
2006/05/30,1.524,,,18.46,15.300,58.670,3.252
2006/05/31,58.67,,,18.46,36.668,63.240,3.252
2006/06/1,63.24,,,18.46,1.752,5.080,3.252
2006/06/2,5.08,,,18.46,3.607,8.890,3.252
2006/06/3,8.89,,,18.46,30.845,58.320,3.252
2006/06/4,58.32,,,18.46,1.824,4.154,3.252
2006/06/5,4.154,,,18.46,11.009,21.840,3.252
2006/06/6,21.84,,,18.46,23.685,44.700,3.252
2006/06/7,44.7,,,18.46,1.854,1.016,3.252
2006/06/8,1.016,,,18.46,1.867,4.572,3.252
2006/06/9,4.572,,,18.46,3.340,8.890,3.252
2006/06/10,8.89,,,18.46,3.476,9.398,3.252
2006/06/11,9.398,,,18.46,1.908,2.540,3.252
2006/06/12,2.54,,,18.46,3.592,10.410,3.252
2006/06/13,10.41,,,18.46,4.782,12.950,3.252
2006/06/14,12.95,,,18.46,1.923,0.255,3.252
2006/06/15,0.255,,,18.46,1.907,2.540,3.252
2006/06/16,2.54,,,18.46,1.869,0.000,3.252
2006/06/17,0,,,18.46,1.831,0.000,3.252
2006/06/18,0,,,18.46,1.834,5.436,3.252
2006/06/19,5.436,,,18.46,1.808,1.422,3.252
2006/06/20,1.422,,,18.46,1.809,5.588,3.252
2006/06/21,5.588,,,18.46,1.773,0.000,3.252
2006/06/22,0,,,18.46,1.738,0.000,3.252
2006/06/23,0,,,18.46,1.704,0.254,3.252
2006/06/24,0.254,,,18.46,1.670,0.000,3.252
2006/06/25,0,,,18.46,1.637,0.000,3.252
2006/06/26,0,,,18.46,1.604,0.000,3.252
2006/06/27,0,,,18.46,1.572,0.000,3.252
2006/06/28,0,,,18.46,1.541,0.000,3.252
2006/06/29,0,,,18.46,1.510,0.000,3.252
2006/06/30,0,,,18.46,1.480,0.000,3.252
2006/07/1,0,,,18.46,1.450,0.000,3.252
2006/07/2,0,,,18.46,1.422,0.500,3.252
2006/07/3,0.5,,,18.46,1.394,0.250,3.252
2006/07/4,0.25,,,18.46,1.367,0.000,3.252
2006/07/5,0,,,18.46,1.339,0.000,3.252
2006/07/6,0,,,18.46,1.312,0.000,3.252
2006/07/7,0,,,18.46,1.286,0.000,3.252
2006/07/8,0,,,18.46,1.261,0.000,3.252
2006/07/9,0,,,18.46,1.235,0.000,3.252
2006/07/10,0,,,18.46,1.211,0.000,3.252
2006/07/11,0,,,18.46,1.186,0.000,3.252
2006/07/12,0,,,18.46,1.164,1.010,3.252
2006/07/13,1.01,,,18.46,1.144,3.490,3.252
2006/07/14,3.49,,,18.46,1.152,27.230,3.252
2006/07/15,27.23,,,18.46,1.129,0.000,3.252
2006/07/16,0,,,18.46,1.110,1.270,3.252
2006/07/17,1.27,,,18.46,1.088,0.000,3.252
2006/07/18,0,,,18.46,1.066,0.000,3.252
2006/07/19,0,,,18.46,1.045,0.000,3.252
2006/07/20,0,,,18.46,1.025,0.250,3.252
2006/07/21,0.25,,,18.46,1.015,4.820,3.252
2006/07/22,4.82,,,18.46,0.994,0.000,3.252
2006/07/23,0,,,18.46,0.975,0.500,3.252
2006/07/24,0.5,,,18.46,0.960,2.280,3.252
2006/07/25,2.28,,,18.46,0.951,4.840,3.252
2006/07/26,4.84,,,18.46,2.313,40.860,3.252
2006/07/27,40.86,,,18.46,1.009,4.830,3.252
2006/07/28,4.83,,,18.46,0.992,0.500,3.252
2006/07/29,0.5,,,18.46,0.980,1.270,3.252
2006/07/30,1.27,,,18.46,0.961,0.000,3.252
2006/07/31,0,,,18.46,0.942,0.000,3.252
2006/08/1,0,,,18.46,0.923,0.000,3.252
2006/08/2,0,,,18.46,0.904,0.000,3.252
2006/08/3,0,,,18.46,0.886,0.000,3.252
2006/08/4,0,,,18.46,0.868,0.000,3.252
2006/08/5,0,,,18.46,0.851,0.000,3.252
2006/08/6,0,,,18.46,0.834,0.000,3.252
2006/08/7,0,,,18.46,0.817,0.000,3.252
2006/08/8,0,,,18.46,0.801,0.000,3.252
2006/08/9,0,,,18.46,0.785,0.000,3.252
2006/08/10,0,,,18.46,0.769,0.000,3.252
2006/08/11,0,,,18.46,0.754,0.000,3.252
2006/08/12,0,,,18.46,0.739,0.000,3.252
2006/08/13,0,,,18.46,0.724,0.000,3.252
2006/08/14,0,,,18.46,0.711,1.015,3.252
2006/08/15,1.015,,,18.46,0.718,13.710,3.252
2006/08/16,13.71,,,18.46,0.726,8.890,3.252
2006/08/17,8.89,,,18.46,0.768,18.280,3.252
2006/08/18,18.28,,,18.46,0.773,4.318,3.252
2006/08/19,4.318,,,18.46,0.781,4.754,3.252
2006/08/20,4.754,,,18.46,0.798,6.676,3.252
2006/08/21,6.676,,,18.46,0.782,0.000,3.252
2006/08/22,0,,,18.46,0.794,5.842,3.252
2006/08/23,5.842,,,18.46,0.811,6.858,3.252
2006/08/24,6.858,,,18.46,0.835,7.620,3.252
2006/08/25,7.62,,,18.46,0.868,9.144,3.252
2006/08/26,9.144,,,18.46,0.856,0.762,3.252
2006/08/27,0.762,,,18.46,0.838,0.000,3.252
2006/08/28,0,,,18.46,0.822,0.000,3.252
2006/08/29,0,,,18.46,2.311,19.550,3.252
2006/08/30,19.55,,,18.46,0.862,1.504,3.252
2006/08/31,1.504,,,18.46,0.879,5.608,3.252
2006/09/1,5.608,,,18.46,0.863,0.254,3.252
2006/09/2,0.254,,,18.46,0.881,6.349,3.252
2006/09/3,6.349,,,18.46,2.899,17.780,3.252
2006/09/4,17.78,,,18.46,0.915,0.762,3.252
2006/09/5,0.762,,,18.46,6.615,26.670,3.252
2006/09/6,26.67,,,18.46,5.327,17.490,3.252
2006/09/7,17.49,,,18.46,8.730,23.650,3.252
2006/09/8,23.65,,,18.46,2.332,8.890,3.252
2006/09/9,8.89,,,18.46,1.095,2.340,3.252
2006/09/10,2.34,,,18.46,1.136,6.804,3.252
2006/09/11,6.804,,,18.46,1.118,0.508,3.252
2006/09/12,0.508,,,18.46,1.127,3.810,3.252
2006/09/13,3.81,,,18.46,6.587,21.330,3.252
2006/09/14,21.33,,,18.46,1.197,5.588,3.252
2006/09/15,5.588,,,18.46,1.182,1.016,3.252
2006/09/16,1.016,,,18.46,1.173,1.778,3.252
2006/09/17,1.778,,,18.46,6.161,20.820,3.252
2006/09/18,20.82,,,18.46,1.222,3.596,3.252
2006/09/19,3.596,,,18.46,1.216,2.246,3.252
2006/09/20,2.246,,,18.46,2.409,10.810,3.252
2006/09/21,10.81,,,18.46,1.816,8.993,3.252
2006/09/22,8.993,,,18.46,13.738,37.330,3.252
2006/09/23,37.33,,,18.46,1.358,4.825,3.252
2006/09/24,4.825,,,18.46,1.331,0.000,3.252
2006/09/25,0,,,18.46,1.603,7.366,3.252
2006/09/26,7.366,,,18.46,1.342,0.000,3.252
2006/09/27,0,,,18.46,1.315,0.000,3.252
2006/09/28,0,,,18.46,1.289,0.000,3.252
2006/09/29,0,,,18.46,1.263,0.000,3.252
2006/09/30,0,,,18.46,1.239,0.254,3.252
2006/10/1,0.254,,,18.46,1.214,0.000,3.252
2006/10/2,0,,,18.46,1.237,7.874,3.252
2006/10/3,7.874,,,18.46,1.237,4.064,3.252
2006/10/4,4.064,,,18.46,1.212,0.000,3.252
2006/10/5,0,,,18.46,1.188,0.000,3.252
2006/10/6,0,,,18.46,1.164,0.000,3.252
2006/10/7,0,,,18.46,1.141,0.000,3.252
2006/10/8,0,,,18.46,1.126,1.778,3.252
2006/10/9,1.778,,,18.46,1.126,5.334,3.252
2006/10/10,5.334,,,18.46,3.185,23.620,3.252
2006/10/11,23.62,,,18.46,8.923,33.270,3.252
2006/10/12,33.27,,,18.46,1.206,2.286,3.252
2006/10/13,2.286,,,18.46,4.468,14.730,3.252
2006/10/14,14.73,,,18.46,1.263,4.572,3.252
2006/10/15,4.572,,,18.46,1.313,7.366,3.252
2006/10/16,7.366,,,18.46,1.307,3.555,3.252
2006/10/17,3.555,,,18.46,2.646,10.920,3.252
2006/10/18,10.92,,,18.46,1.342,2.794,3.252
2006/10/19,2.794,,,18.46,1.315,0.000,3.252
2006/10/20,0,,,18.46,11.587,35.810,3.252
2006/10/21,35.81,,,18.46,4.786,13.200,3.252
2006/10/22,13.2,,,18.46,1.363,0.000,3.252
2006/10/23,0,,,18.46,1.335,0.000,3.252
2006/10/24,0,,,18.46,1.354,5.241,3.252
2006/10/25,5.241,,,18.46,1.371,5.173,3.252
2006/10/26,5.173,,,18.46,1.368,3.048,3.252
2006/10/27,3.048,,,18.46,5.190,17.870,3.252
2006/10/28,17.87,,,18.46,2.257,9.306,3.252
2006/10/29,9.306,,,18.46,1.455,4.826,3.252
2006/10/30,4.826,,,18.46,1.426,0.000,3.252
2006/10/31,0,,,18.46,3.404,13.200,3.252
2006/11/1,13.2,,,18.46,2.065,9.144,3.252
2006/11/2,9.144,,,18.46,1.467,0.000,3.252
2006/11/3,0,,,18.46,1.437,0.000,3.252
2006/11/4,0,,,18.46,1.409,0.000,3.252
2006/11/5,0,,,18.46,1.397,2.540,3.252
2006/11/6,2.54,,,18.46,1.375,0.886,3.252
2006/11/7,0.886,,,18.46,10.038,39.240,3.252
2006/11/8,39.24,,,18.46,1.408,2.540,3.252
2006/11/9,2.54,,,18.46,1.380,0.000,3.252
2006/11/10,0,,,18.46,5.279,16.760,3.252
2006/11/11,16.76,,,18.46,9.478,24.880,3.252
2006/11/12,24.88,,,18.46,21.125,45.720,3.252
2006/11/13,45.72,,,18.46,1.464,0.508,3.252
2006/11/14,0.508,,,18.46,1.496,5.588,3.252
2006/11/15,5.588,,,18.46,1.513,4.572,3.252
2006/11/16,4.572,,,18.46,1.493,1.016,3.252
2006/11/17,1.016,,,18.46,1.499,3.810,3.252
2006/11/18,3.81,,,18.46,1.471,0.254,3.252
2006/11/19,0.254,,,18.46,2.688,10.660,3.252
2006/11/20,10.66,,,18.46,1.514,4.572,3.252
2006/11/21,4.572,,,18.46,1.857,8.636,3.252
2006/11/22,8.636,,,18.46,1.572,6.604,3.252
2006/11/23,6.604,,,18.46,10.343,29.460,3.252
2006/11/24,29.46,,,18.46,1.598,2.591,3.252
2006/11/25,2.591,,,18.46,1.610,4.775,3.252
2006/11/26,4.775,,,18.46,15.061,37.330,3.252
2006/11/27,37.33,,,18.46,1.640,2.794,3.252
2006/11/28,2.794,,,18.46,1.607,0.000,3.252
2006/11/29,0,,,18.46,1.604,3.048,3.252
2006/11/30,3.048,,,18.46,1.576,0.508,3.252
2006/12/1,0.508,,,18.46,1.547,0.254,3.252
2006/12/2,0.254,,,18.46,1.516,0.000,3.252
2006/12/3,0,,,18.46,4.454,16.760,3.252
2006/12/4,16.76,,,18.46,1.687,8.128,3.252
2006/12/5,8.128,,,18.46,1.558,0.762,3.252
2006/12/6,0.762,,,18.46,1.531,0.508,3.252
2006/12/7,0.508,,,18.46,14.997,46.480,3.252
2006/12/8,46.48,,,18.46,1.566,3.048,3.252
2006/12/9,3.048,,,18.46,1.561,2.540,3.252
2006/12/10,2.54,,,18.46,4.298,12.190,3.252
2006/12/11,12.19,,,18.46,3.459,10.410,3.252
2006/12/12,10.41,,,18.46,3.194,9.906,3.252
2006/12/13,9.906,,,18.46,1.628,0.254,3.252
2006/12/14,0.254,,,18.46,3.161,10.660,3.252
2006/12/15,10.66,,,18.46,1.629,0.254,3.252
2006/12/16,0.254,,,18.46,1.596,0.000,3.252
2006/12/17,0,,,18.46,1.566,0.254,3.252
2006/12/18,0.254,,,18.46,1.535,0.000,3.252
2006/12/19,0,,,18.46,1.530,3.810,3.252
2006/12/20,3.81,,,18.46,1.499,0.000,3.252
2006/12/21,0,,,18.46,1.469,0.000,3.252
2006/12/22,0,,,18.46,1.440,0.000,3.252
2006/12/23,0,,,18.46,1.411,0.000,3.252
2006/12/24,0,,,18.46,1.424,8.636,3.252
2006/12/25,8.636,,,18.46,8.733,39.920,3.252
2006/12/26,39.92,,,18.46,5.845,16.460,3.252
2006/12/27,16.46,,,18.46,1.468,0.254,3.252
2006/12/28,0.254,,,18.46,1.438,0.000,3.252
2006/12/29,0,,,18.46,1.410,0.000,3.252
2006/12/30,0,,,18.46,1.381,0.000,3.252
2006/12/31,0,,,18.46,1.363,1.270,3.252
2007/01/1,1.27,,,18.46,1.336,0.000,3.252
2007/01/2,0,,,18.46,1.309,0.000,3.252
2007/01/3,0,,,18.46,1.283,0.000,3.252
2007/01/4,0,,,18.46,1.257,0.000,3.252
2007/01/5,0,,,18.46,1.232,0.000,3.252
2007/01/6,0,,,18.46,1.207,0.000,3.252
2007/01/7,0,,,18.46,1.209,6.095,3.252
2007/01/8,6.095,,,18.46,1.187,0.508,3.252
2007/01/9,0.508,,,18.46,1.163,0.000,3.252
2007/01/10,0,,,18.46,1.140,0.000,3.252
2007/01/11,0,,,18.46,1.117,0.000,3.252
2007/01/12,0,,,18.46,1.095,0.000,3.252
2007/01/13,0,,,18.46,1.073,0.000,3.252
2007/01/14,0,,,18.46,1.052,0.000,3.252
2007/01/15,0,,,18.46,1.079,19.550,3.252
2007/01/16,19.55,,,18.46,1.057,0.000,3.252
2007/01/17,0,,,18.46,1.039,0.762,3.252
2007/01/18,0.762,,,18.46,1.021,0.762,3.252
2007/01/19,0.762,,,18.46,1.005,1.270,3.252
2007/01/20,1.27,,,18.46,0.986,0.254,3.252
2007/01/21,0.254,,,18.46,0.966,0.000,3.252
2007/01/22,0,,,18.46,0.947,0.000,3.252
2007/01/23,0,,,18.46,0.928,0.000,3.252
2007/01/24,0,,,18.46,0.930,9.143,3.252
2007/01/25,9.143,,,18.46,0.932,7.112,3.252
2007/01/26,7.112,,,18.46,0.923,2.794,3.252
2007/01/27,2.794,,,18.46,0.905,0.000,3.252
2007/01/28,0,,,18.46,0.886,0.000,3.252
2007/01/29,0,,,18.46,0.869,0.000,3.252
2007/01/30,0,,,18.46,0.858,2.539,3.252
2007/01/31,2.539,,,18.46,0.841,0.254,3.252
2007/02/1,0.254,,,18.46,0.824,0.000,3.252
2007/02/2,0,,,18.46,0.808,0.000,3.252
2007/02/3,0,,,18.46,0.792,0.000,3.252
2007/02/4,0,,,18.46,0.776,0.000,3.252
2007/02/5,0,,,18.46,0.760,0.000,3.252
2007/02/6,0,,,18.46,0.745,0.000,3.252
2007/02/7,0,,,18.46,0.760,22.850,3.252
2007/02/8,22.85,,,18.46,0.746,0.508,3.252
2007/02/9,0.508,,,18.46,0.753,7.111,3.252
2007/02/10,7.111,,,18.46,0.738,0.000,3.252
2007/02/11,0,,,18.46,0.723,0.000,3.252
2007/02/12,0,,,18.46,0.708,0.000,3.252
2007/02/13,0,,,18.46,0.694,0.000,3.252
2007/02/14,0,,,18.46,0.680,0.000,3.252
2007/02/15,0,,,18.46,0.696,13.460,3.252
2007/02/16,13.46,,,18.46,0.683,0.254,3.252
2007/02/17,0.254,,,18.46,0.687,5.842,3.252
2007/02/18,5.842,,,18.46,0.673,0.000,3.252
2007/02/19,0,,,18.46,0.659,0.000,3.252
2007/02/20,0,,,18.46,0.646,0.000,3.252
2007/02/21,0,,,18.46,0.633,0.000,3.252
2007/02/22,0,,,18.46,0.621,0.000,3.252
2007/02/23,0,,,18.46,0.608,0.000,3.252
2007/02/24,0,,,18.46,0.596,0.000,3.252
2007/02/25,0,,,18.46,0.585,0.254,3.252
2007/02/26,0.254,,,18.46,0.573,0.000,3.252
2007/02/27,0,,,18.46,0.561,0.000,3.252
2007/02/28,0,,,18.46,0.550,0.000,3.252
2007/03/1,0,,,18.46,0.539,0.000,3.252
2007/03/2,0,,,18.46,0.528,0.000,3.252
2007/03/3,0,,,18.46,0.521,3.810,3.252
